university,universityLabel,totalStudents,undergradStudents,postgradStudents
http://www.wikidata.org/entity/Q7568637,South Texas College,28233,,
http://www.wikidata.org/entity/Q7569355,Southeast Kentucky Community and Technical College,2505,,
http://www.wikidata.org/entity/Q7569707,Marshall B. Ketchum University,738,,
http://www.wikidata.org/entity/Q7569503,Southeastern Technical College,1792,,
http://www.wikidata.org/entity/Q7569568,Southern Adventist University,2730,,
http://www.wikidata.org/entity/Q7569568,Southern Adventist University,2967,,
http://www.wikidata.org/entity/Q7569745,Southern California University of Health Sciences,1225,,
http://www.wikidata.org/entity/Q7569505,Southeastern University,9546,,
http://www.wikidata.org/entity/Q7570171,Southern Nazarene University,2208,,
http://www.wikidata.org/entity/Q7570510,Southern States University,358,,
http://www.wikidata.org/entity/Q7570614,Southern Virginia University,1140,,
http://www.wikidata.org/entity/Q7570578,Southern University at Shreveport,3013,,
http://www.wikidata.org/entity/Q7571399,Southwestern Christian College,84,,
http://www.wikidata.org/entity/Q7571284,Southern Regional Technical College,4154,,
http://www.wikidata.org/entity/Q7571224,Юго-Западный баптистский университет,3039,,
http://www.wikidata.org/entity/Q7572993,Spalding University,1596,,
http://www.wikidata.org/entity/Q7575070,Specs Howard School of Media Arts,297,,
http://www.wikidata.org/entity/Q7587180,St. Augustine College,901,,
http://www.wikidata.org/entity/Q7588902,St. John Fisher University,3610,,
http://www.wikidata.org/entity/Q7568720,South University,818,,
http://www.wikidata.org/entity/Q8002474,Wilkes University,4781,,
http://www.wikidata.org/entity/Q8026034,Университет штата Уинстон-Салем,5169,,
http://www.wikidata.org/entity/Q7976841,Wayo Women's University,2871,,
http://www.wikidata.org/entity/Q7978660,Webb Institute,101,,
http://www.wikidata.org/entity/Q7978660,Webb Institute,105,,
http://www.wikidata.org/entity/Q7978693,Webber International University,812,,
http://www.wikidata.org/entity/Q7980543,Welch College,389,,
http://www.wikidata.org/entity/Q7985746,West Liberty University,2481,,
http://www.wikidata.org/entity/Q7986651,West Texas A&M University,10036,,
http://www.wikidata.org/entity/Q7986928,West Virginia University Institute of Technology,1645,,
http://www.wikidata.org/entity/Q7988105,Western New Mexico University,2896,,
http://www.wikidata.org/entity/Q7988102,Western New England University,3317,,
http://www.wikidata.org/entity/Q7988102,Western New England University,3673,,
http://www.wikidata.org/entity/Q7988378,Western Technical College,579,,
http://www.wikidata.org/entity/Q7988378,Western Technical College,1324,,
http://www.wikidata.org/entity/Q7988383,Western Texas College,1442,,
http://www.wikidata.org/entity/Q7996977,Whitworth University,2687,,
http://www.wikidata.org/entity/Q7996977,Whitworth University,2756,,
http://www.wikidata.org/entity/Q8006551,William Carey University,5472,,
http://www.wikidata.org/entity/Q8013573,William Jessup University,1840,,
http://www.wikidata.org/entity/Q8016704,William Peace University,830,,
http://www.wikidata.org/entity/Q8016768,Университет Уильяма Пенна,1350,,
http://www.wikidata.org/entity/Q8022152,Williston State College,959,,
http://www.wikidata.org/entity/Q8025153,Университет Вингейта,3653,,
http://www.wikidata.org/entity/Q8026588,Winthrop University,4314,,
http://www.wikidata.org/entity/Q8026588,Winthrop University,5576,,
http://www.wikidata.org/entity/Q8027229,Wisconsin Lutheran College,1035,,
http://www.wikidata.org/entity/Q8027229,Wisconsin Lutheran College,1166,,
http://www.wikidata.org/entity/Q8027270,Wisconsin School of Professional Psychology,80,,
http://www.wikidata.org/entity/Q8028571,Университет Виттенберга,1884,,
http://www.wikidata.org/entity/Q7987876,Western Governors University,129575,,
http://www.wikidata.org/entity/Q7987876,Western Governors University,147866,,
http://www.wikidata.org/entity/Q20572404,UFAZ,538,,
http://www.wikidata.org/entity/Q20709782,Purdue University Northwest,9363,,
http://www.wikidata.org/entity/Q21079372,Nord University,12000,,
http://www.wikidata.org/entity/Q8215036,Университет Новой Англии,7208,,
http://www.wikidata.org/entity/Q8045825,YARSI University,2278,,
http://www.wikidata.org/entity/Q8048276,Yanbian University of Science and Technology,1800,,
http://www.wikidata.org/entity/Q8060057,Yuan Ze University,8072,,
http://www.wikidata.org/entity/Q8066116,Zane State College,2223,,
http://www.wikidata.org/entity/Q8214783,University of La Verne,6983,,
http://www.wikidata.org/entity/Q7603620,Государственный университет штата Нью-Йорк,3135,,
http://www.wikidata.org/entity/Q7591912,St. Thomas Aquinas College,1779,,
http://www.wikidata.org/entity/Q7603621,State University of New York at Cobleskill,2500,,
http://www.wikidata.org/entity/Q7603622,State University of New York at Delhi,3077,,
http://www.wikidata.org/entity/Q7603626,State University of New York at Plattsburgh,4461,,
http://www.wikidata.org/entity/Q7603624,State University of New York at Old Westbury,5007,,
http://www.wikidata.org/entity/Q7603626,State University of New York at Plattsburgh,5109,,
http://www.wikidata.org/entity/Q7603623,State University of New York at Cortland,6128,,
http://www.wikidata.org/entity/Q7603623,State University of New York at Cortland,6832,,
http://www.wikidata.org/entity/Q7603617,State University of New York at Brockport,7592,,
http://www.wikidata.org/entity/Q7603627,State University of New York at Oswego,7636,,
http://www.wikidata.org/entity/Q7603625,Университет штата Нью-Йорк в Нью-Пальце,7489,,
http://www.wikidata.org/entity/Q7615536,Stevenson University,3492,,
http://www.wikidata.org/entity/Q7621996,Stratford University,1947,,
http://www.wikidata.org/entity/Q7622587,Университет Страйера,42975,,
http://www.wikidata.org/entity/Q7635933,Sul Ross State University,2345,,
http://www.wikidata.org/entity/Q7649352,Университет Саскуэханны,2140,,
http://www.wikidata.org/entity/Q7649352,Университет Саскуэханны,2241,,
http://www.wikidata.org/entity/Q7669834,TDDS Technical Institute,169,,
http://www.wikidata.org/entity/Q7676204,Tainan University of Technology,8490,,
http://www.wikidata.org/entity/Q7676198,Tainan National University of the Arts,1604,,
http://www.wikidata.org/entity/Q7676308,Taipei National University of the Arts,3509,,
http://www.wikidata.org/entity/Q7676802,Tajen University,2851,,
http://www.wikidata.org/entity/Q1683585,Ohio Northern University,2817,,
http://www.wikidata.org/entity/Q6975161,National Quemoy University,3315,,
http://www.wikidata.org/entity/Q6978838,National Taiwan University of Arts,3299,,
http://www.wikidata.org/entity/Q6978824,National Taipei University of Education,4904,,
http://www.wikidata.org/entity/Q6978823,National Taipei University of Business,5105,,
http://www.wikidata.org/entity/Q6978828,Тайбэйский национальный технологический университет,10608,,
http://www.wikidata.org/entity/Q6978828,Тайбэйский национальный технологический университет,13485,,
http://www.wikidata.org/entity/Q4304107,Институт тонких химических технологий имени М. В. Ломоносова,4500,,
http://www.wikidata.org/entity/Q5146880,College of the Atlantic,370,,
http://www.wikidata.org/entity/Q5148968,Colorado Technical University,28244,,
http://www.wikidata.org/entity/Q9366819,Седлецкий университет,5245,,
http://www.wikidata.org/entity/Q4304063,Московский городской педагогический университет,16000,,
http://www.wikidata.org/entity/Q4304064,Московский государственный психолого-педагогический университет,6000,,
http://www.wikidata.org/entity/Q4304073,Московский государственный гуманитарный университет имени М. А. Шолохова,36200,,
http://www.wikidata.org/entity/Q4304094,Московский государственный технологический университет «Станкин»,4000,,
http://www.wikidata.org/entity/Q4304106,Московский государственный университет технологий и управления,18000,,
http://www.wikidata.org/entity/Q4304111,"Московский государственный университет экономики, статистики и информатики",70000,,
http://www.wikidata.org/entity/Q4304100,Российский биотехнологический университет,5600,,
http://www.wikidata.org/entity/Q4304319,Московский финансово-промышленный университет «Синергия»,50000,,
http://www.wikidata.org/entity/Q4304299,МТУСИ,15000,,
http://www.wikidata.org/entity/Q4304086,Государственный университет просвещения,10876,,
http://www.wikidata.org/entity/Q4304083,Московский политехнический университет,18022,,
http://www.wikidata.org/entity/Q4314700,Нахичеванский государственный университет,6000,,
http://www.wikidata.org/entity/Q4314801,Национальная академия природоохранного и курортного строительства,7000,,
http://www.wikidata.org/entity/Q4314896,Национальная юридическая академия имени Ярослава Мудрого,23000,,
http://www.wikidata.org/entity/Q4314963,Национальный университет «Одесская юридическая академия»,17000,,
http://www.wikidata.org/entity/Q4315056,Национальный педагогический университет имени М. П. Драгоманова,20000,,
http://www.wikidata.org/entity/Q4315127,Национальный университет пищевых технологий,27517,,
http://www.wikidata.org/entity/Q4318650,Мининский университет,10500,,
http://www.wikidata.org/entity/Q4318649,Нижегородский государственный лингвистический университет им. Н. А. Добролюбова,3150,,
http://www.wikidata.org/entity/Q18210224,Shamsipour Technical College,8000,,
http://www.wikidata.org/entity/Q1678185,Университет Нджамены,6000,,
http://www.wikidata.org/entity/Q1682329,Университет Таскиги,2747,,
http://www.wikidata.org/entity/Q1695578,Salve Regina University,2676,,
http://www.wikidata.org/entity/Q1695578,Salve Regina University,2771,,
http://www.wikidata.org/entity/Q1698206,University of Montevallo,2600,,
http://www.wikidata.org/entity/Q1702480,Johnson State College,1803,,
http://www.wikidata.org/entity/Q1707347,university of Fiji,2253,,
http://www.wikidata.org/entity/Q1707084,Fiji National University,27065,,
http://www.wikidata.org/entity/Q1708709,Университет имени Йосипа Юрая Штросмайера,20000,,
http://www.wikidata.org/entity/Q1709572,Королевский университет Пномпеня,20000,,
http://www.wikidata.org/entity/Q1709596,Нью-Йоркский технологический институт,6851,,
