university,universityLabel,countryLabel,cityLabel,foundingYear
http://www.wikidata.org/entity/Q109913048,Universitas Medika Suherman,Индонезия,,2021-04-21T00:00:00Z
http://www.wikidata.org/entity/Q109912506,Universitas Siber Muhammadiyah,Индонезия,,2021-10-29T00:00:00Z
http://www.wikidata.org/entity/Q109913775,Universitas Muhammadiyah Bone,Индонезия,,2020-11-26T00:00:00Z
http://www.wikidata.org/entity/Q109913936,Universitas Tangerang Raya,Индонезия,,2020-10-06T00:00:00Z
http://www.wikidata.org/entity/Q109913428,Universitas Nusa Mandiri,Индонезия,,2021-04-05T00:00:00Z
http://www.wikidata.org/entity/Q109913290,Universitas Kebangsaan Republik Indonesia,Индонезия,,2021-06-28T00:00:00Z
http://www.wikidata.org/entity/Q109913251,University of Karya Husada of Semarang,Индонезия,,2021-07-19T00:00:00Z
http://www.wikidata.org/entity/Q109912716,Universitas Rokania,Индонезия,,2023-07-13T00:00:00Z
http://www.wikidata.org/entity/Q130451603,David Umahi Federal University of Health Sciences,Нигерия,,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q127688694,Caribbean Maritime University,Ямайка,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129458117,"Nigerian Maritime University Okerenkoko, Delta State",Нигерия,,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129304798,"University on the Niger, Umunya",Нигерия,,
http://www.wikidata.org/entity/Q129308734,Shanahan University,Нигерия,,
http://www.wikidata.org/entity/Q127415578,Technological University of Tijuana,Мексика,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q127417067,"DPU Super Specialty Hospital, Pimpri",,,
http://www.wikidata.org/entity/Q128107781,University of Michigan–Dearborn College of Engineering and Computer Science,,,
http://www.wikidata.org/entity/Q129078884,Falah-e-Darain,,,
http://www.wikidata.org/entity/Q130301651,National Institute of Fashion Technology Shillong,,,
http://www.wikidata.org/entity/Q130331523,Autarquia Educacional de Afogados da Ingazeira e Faculdade do Sertão do Pajeú,,,
http://www.wikidata.org/entity/Q130342510,Bill Noe Flight School,,,
http://www.wikidata.org/entity/Q130426061,Universal Engineering & Science College,,,
http://www.wikidata.org/entity/Q130551482,Lambu University,Индонезия,,2023-04-06T00:00:00Z
http://www.wikidata.org/entity/Q129631018,"Shanahan University Onitsha, Anambra State",Нигерия,,
http://www.wikidata.org/entity/Q129347521,"Achievers University, Owo",Нигерия,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129719412,"Al-Bayan University, Ankpa, Kogi State",Нигерия,,
http://www.wikidata.org/entity/Q129342850,Universitas Islam Internasional Darullugha Wadda'wah,Индонезия,,2022-12-07T00:00:00Z
http://www.wikidata.org/entity/Q129343369,Universitas Iqra Buru,Индонезия,,2003-09-05T00:00:00Z
http://www.wikidata.org/entity/Q130369135,Agdam State Teachers' Institute,СССР,,
http://www.wikidata.org/entity/Q130372716,Tripura Santiniketan Medical College,Индия,,
http://www.wikidata.org/entity/Q130408985,Al Fajr College of Science and Technology,Судан,,
http://www.wikidata.org/entity/Q130473792,Tashkent Metropolitan University,Узбекистан,,
http://www.wikidata.org/entity/Q129539615,Q129539615,Маньчжоу-Го,,1939-04-01T00:00:00Z
http://www.wikidata.org/entity/Q127428937,Nexford University,США,,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129343448,Universitas Nani Bili Nusantara,Индонезия,,2014-10-16T00:00:00Z
http://www.wikidata.org/entity/Q129342740,Universitas Bali Dwipa,Индонезия,,2018-07-17T00:00:00Z
http://www.wikidata.org/entity/Q130548543,"Freie Universität Berlin, E-Medien",Германия,,
http://www.wikidata.org/entity/Q129342913,Universitas Cipasung Tasikmalaya,Индонезия,,2021-02-08T00:00:00Z
http://www.wikidata.org/entity/Q129343554,Universitas Parna Raya,Индонезия,,2020-08-05T00:00:00Z
http://www.wikidata.org/entity/Q129343699,Universitas Muhammadiyah Banten,Индонезия,,2020-07-08T00:00:00Z
http://www.wikidata.org/entity/Q129343603,Universitas IBBI,Индонезия,,2020-08-24T00:00:00Z
http://www.wikidata.org/entity/Q129342775,Universitas dr. Soebandi,Индонезия,,2021-06-28T00:00:00Z
http://www.wikidata.org/entity/Q129342834,Universitas Al-Irsyad Cilacap,Индонезия,,2021-07-05T00:00:00Z
http://www.wikidata.org/entity/Q129342996,Universitas Bhamada Slawi,Индонезия,,2021-07-19T00:00:00Z
http://www.wikidata.org/entity/Q129343516,Universitas Bina Taruna Gorontalo,Индонезия,,2021-04-05T00:00:00Z
http://www.wikidata.org/entity/Q130387177,Pegaso International,Мальта,,
http://www.wikidata.org/entity/Q129343069,Universitas Al Hikmah Jepara,Индонезия,,2021-11-30T00:00:00Z
http://www.wikidata.org/entity/Q129343652,Universitas Lamappapoleonro,Индонезия,,2021-06-30T00:00:00Z
http://www.wikidata.org/entity/Q129343619,Universitas Mahkota Tricom Unggul,Индонезия,,2021-07-26T00:00:00Z
http://www.wikidata.org/entity/Q129343814,Universitas Nias Raya,Индонезия,,2021-07-29T00:00:00Z
http://www.wikidata.org/entity/Q129342770,Universitas Al-Falah As-Sunniyah,Индонезия,,2022-12-21T00:00:00Z
http://www.wikidata.org/entity/Q129342961,Universitas Kiai Abdullah Faqih Gresik,Индонезия,,2022-12-07T00:00:00Z
http://www.wikidata.org/entity/Q129343278,Universitas Ma'arif Lampung,Индонезия,,2022-12-07T00:00:00Z
http://www.wikidata.org/entity/Q129256946,Akademi Komunitas Negeri Rejang Lebong,Индонезия,,
http://www.wikidata.org/entity/Q129256907,Akademi Komunitas Negeri Putra Sang Fajar Blitar,Индонезия,,
http://www.wikidata.org/entity/Q130553423,Dewey University,Пуэрто-Рико,,
http://www.wikidata.org/entity/Q130543674,al-Mirbad University,Ирак,,
http://www.wikidata.org/entity/Q130395818,Universidad de Los Andes,Боливия,,
http://www.wikidata.org/entity/Q129567274,"UC San Diego School of Computing, Information and Data Sciences",США,,2024-07-18T00:00:00Z
http://www.wikidata.org/entity/Q129265968,"Madonna University, Nigeria",Нигерия,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129529060,"Sports University, Idumuje, Ugboko, Delta State",Нигерия,,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q130293088,Polytechnic University of Tapachula,Мексика,,2011-09-12T00:00:00Z
http://www.wikidata.org/entity/Q127502359,Margaret McMillan College,Великобритания,,
http://www.wikidata.org/entity/Q129675992,"Kwara State University, Malete",Нигерия,,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q127601141,Higher School of Engineering and Architecture at Tecamachalco,Мексика,,
http://www.wikidata.org/entity/Q128213468,University Foundation for Human Development - Uninpahu,Колумбия,,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q130553804,Rivers State University,Нигерия,,1980-10-01T00:00:00Z
http://www.wikidata.org/entity/Q130302134,University of Mirpurkhas,Пакистан,,
http://www.wikidata.org/entity/Q130553657,"Department of Zoology, Olabisi Onabanjo University",Нигерия,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q130466106,Louisville Municipal College,США,,1931-01-01T00:00:00Z
http://www.wikidata.org/entity/Q127868210,Arunachal Pradesh University,Индия,,
http://www.wikidata.org/entity/Q129255557,Sekolah Tinggi Ekonomi dan Bisnis Islam Persatuan Ummat Islam Bogor,Индонезия,,2016-12-09T00:00:00Z
http://www.wikidata.org/entity/Q129404548,African School of Economics (Abuja Campus),Нигерия,,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q130377117,ATAFOM University International,Центральноафриканская Республика,,
http://www.wikidata.org/entity/Q129257093,Akademi Komunitas Negeri Seni dan Budaya Yogyakarta,Индонезия,,2020-07-03T00:00:00Z
http://www.wikidata.org/entity/Q128106652,Southeast Technical College,США,,
http://www.wikidata.org/entity/Q129257095,Politeknik Negeri Nunukan,Индонезия,,2020-09-24T00:00:00Z
http://www.wikidata.org/entity/Q129255622,Tharaka University,Кения,,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q127948075,Donetsk State University of Internal Affairs,Украина,,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128339666,Q128339666,Мексика,,
http://www.wikidata.org/entity/Q130293343,CatholicTech,США,Кембридж,
http://www.wikidata.org/entity/Q130466527,Nigeria Airforce University,Нигерия,,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129285335,West Midlands Open University,Нигерия,,2023-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128175393,Q128175393,Индонезия,,
http://www.wikidata.org/entity/Q130343687,Beni American University,Калабар,,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129333374,"Sa'adatu Rimi UNIVERSITY Of Education, Kano",Нигерия,,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128536883,Colombo Germana University Foundation,Колумбия,,
http://www.wikidata.org/entity/Q130386160,"College of Fisheries, Raha",Индия,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q127502021,University of Ghana Center for Climate Change and Sustainability Studies,,,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129583434,"Delta State School of Marine Technology, Burutu.Is DESOMATECH a navy School",Нигерия,,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129302611,"Peter University, Achina-Onneh",Нигерия,,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128955268,Civilization University,Йемен,,
http://www.wikidata.org/entity/Q129262434,Q129262434,,,
http://www.wikidata.org/entity/Q129262435,Q129262435,,,
http://www.wikidata.org/entity/Q129262438,Q129262438,,,
http://www.wikidata.org/entity/Q129262437,Q129262437,,,
http://www.wikidata.org/entity/Q128996295,"Jajati Keshri Medical College and Hospital, Jajpur",Индия,,
http://www.wikidata.org/entity/Q128996350,Sammakka Sarakka Central Tribal University,Индия,,
http://www.wikidata.org/entity/Q129364246,Q129364246,,,
http://www.wikidata.org/entity/Q129003904,Universidad Politécnica de la Zona Metropolitana de Guadalajara,Мексика,,
http://www.wikidata.org/entity/Q129077719,Beijing Institute of Mathematical Sciences and Applications,Китай,,
http://www.wikidata.org/entity/Q127604178,The University of Larkano,Пакистан,,
http://www.wikidata.org/entity/Q129262433,Q129262433,Колумбия,,
http://www.wikidata.org/entity/Q130417107,Elizabeth McDowell Lewis College of Business,США,,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q130367295,Assam Veterinary and Fishery University,Индия,,2024-01-01T00:00:00Z
http://www.wikidata.org/entity/Q128107222,Kemper College,США,,1837-01-01T00:00:00Z
http://www.wikidata.org/entity/Q130343687,Beni American University,Нигерия,,2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q130372719,Agartala Government Dental College,Индия,,2022-01-01T00:00:00Z
http://www.wikidata.org/entity/Q129715889,Confluence University of Science and Technology Osara Kogi State,Нигерия,,2020-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110981057,Ксениинский институт,,,1894-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109952558,ISDE Law & Business School,Испания,,
http://www.wikidata.org/entity/Q111737585,Q111737585,Испания,,
http://www.wikidata.org/entity/Q110442979,Solomon Islands National University,Соломоновы Острова,,2013-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111744229,Sardar Patel University Mandi,Индия,,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109923123,Universitas Dian Nusantara,Индонезия,,2008-06-05T00:00:00Z
http://www.wikidata.org/entity/Q110174241,Maa Shakumbhari University,Индия,,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109922884,Universitas Pelita Harapan Medan,Индонезия,,2009-09-25T00:00:00Z
http://www.wikidata.org/entity/Q110903782,Precious Cornerstone University,Нигерия,,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111589334,"Faculty of Medicine, Bangkokthonburi University",Таиланд,,
http://www.wikidata.org/entity/Q111462011,Q111462011,Франция,,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111181071,Dharwad Institute of Mental Health and Neurosciences,Индия,,2009-02-02T00:00:00Z
http://www.wikidata.org/entity/Q111108296,Борисоглебский государственный педагогический институт,Россия,,1952-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111039711,Еленинский институт,Российская империя,,1821-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109923159,Universitas Sumatera Barat,Индонезия,,2021-04-21T00:00:00Z
http://www.wikidata.org/entity/Q110051193,"Sree Buddha College of Engineering, Elavumthitta",Индия,,
http://www.wikidata.org/entity/Q109923120,Universitas Deli Sumatera,Индонезия,,2021-07-05T00:00:00Z
http://www.wikidata.org/entity/Q109923162,Universitas Nias,Индонезия,,2021-09-22T00:00:00Z
http://www.wikidata.org/entity/Q110109946,"Hangzhou Campus, University of International Relations",Китай,,
http://www.wikidata.org/entity/Q110127737,Signum University,США,,
http://www.wikidata.org/entity/Q110011603,Technikal University of Moldova,Молдова,,
http://www.wikidata.org/entity/Q110016021,Catholic University of Timor Saint John Paul II,Восточный Тимор,,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110158151,R.D. Engineering College Ghaziabad,Индия,,
http://www.wikidata.org/entity/Q111036372,Riga Pedagogical Institute,Латвия,,1940-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110214704,Sirajul Huda,Индия,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110045525,University of Criminal Investigation and Police Studies,Сербия,,
http://www.wikidata.org/entity/Q111181553,Georgia Baptist College,США,,1899-10-01T00:00:00Z
http://www.wikidata.org/entity/Q110269548,Skyline University,Нигерия,,2018-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110128755,University of Santo Tomas–General Santos City,Филиппины,,2024-04-11T00:00:00Z
http://www.wikidata.org/entity/Q110498261,Free Black University,Великобритания,,
http://www.wikidata.org/entity/Q111040164,Тобольская Мариинская женская школа,,,1854-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110936726,Орский педагогический институт,Россия,,1937-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109933483,Università popolare di Prato,Италия,,1912-12-01T00:00:00Z
http://www.wikidata.org/entity/Q110413188,Gharjistan University,Афганистан,,
http://www.wikidata.org/entity/Q111083393,Aga Khan University,Уганда,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110664494,BITS School of Management,Индия,,
http://www.wikidata.org/entity/Q110319397,Высшая школа Латвии,Латвия,,1919-02-08T00:00:00Z
http://www.wikidata.org/entity/Q111307163,Alexandria National University,Египет,,2021-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110940012,Коми государственный педагогический институт,Россия,,1931-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110103186,Universitas Persada Bunda Indonesia,Индонезия,,
http://www.wikidata.org/entity/Q110281411,St. John Vianney School,,,1999-01-01T00:00:00Z
